40.854166666666664,36.333333333333336,21.125,35.333333333333336,30.4375,33.916666666666664,43.75,18.895833333333332,43.333333333333336
38.8125,37.729166666666664,19.666666666666668,35.625,30.895833333333332,26.729166666666668,39.666666666666664,18.5,42.020833333333336
20.88235294117647,21.176470588235293,13.647058823529411,17.735294117647058,18.823529411764707,20.205882352941178,18.91176470588235,16.058823529411764,21.823529411764707
19.852941176470587,21.147058823529413,13.970588235294118,17.735294117647058,18.823529411764707,16.88235294117647,18.91176470588235,16.058823529411764,21.794117647058822
103.13636363636364,105.27272727272727,68.70454545454545,73.86363636363636,68.45454545454545,90.81818181818181,100.29545454545455,63.0,107.45454545454545
97.86363636363636,102.29545454545455,68.72727272727273,74.47727272727273,68.45454545454545,72.43181818181819,92.29545454545455,63.0,104.79545454545455
21.892857142857142,21.303571428571427,10.267857142857142,18.267857142857142,16.321428571428573,19.75,20.75,11.875,22.303571428571427
21.642857142857142,21.035714285714285,10.732142857142858,18.303571428571427,15.071428571428571,15.678571428571429,20.714285714285715,12.553571428571429,21.339285714285715
49.333333333333336,50.583333333333336,23.583333333333332,45.583333333333336,35.416666666666664,47.916666666666664,49.416666666666664,24.333333333333332,51.083333333333336
49.416666666666664,50.583333333333336,23.083333333333332,45.583333333333336,39.5,35.083333333333336,49.916666666666664,24.333333333333332,50.75
41.68421052631579,41.68421052631579,38.0,33.36842105263158,38.1578947368421,41.21052631578947,42.578947368421055,31.526315789473685,42.73684210526316
41.8421052631579,41.68421052631579,38.10526315789474,33.36842105263158,38.1578947368421,39.73684210526316,42.578947368421055,31.526315789473685,42.73684210526316
66.05045871559633,68.89908256880734,40.522935779816514,58.403669724770644,57.174311926605505,58.58715596330275,68.87614678899082,21.779816513761467,78.0137614678899
58.23853211009175,62.72018348623853,41.49082568807339,56.357798165137616,54.330275229357795,39.591743119266056,61.25688073394495,22.201834862385322,73.73394495412845
