=== TestCase : algorithm&gsl_cdf_beta_P&bitwuzla&bfs_output/
13, 83.33333333333334 , 59, 22
13, 83.33333333333334 , 59, 22
14, 83.33333333333334 , 59, 22
107, 83.33333333333334 , 59, 22
162, 83.33333333333334 , 59, 22
193, 83.33333333333334 , 59, 22
217, 83.33333333333334 , 59, 22
298, 83.33333333333334 , 59, 22
365, 83.33333333333334 , 59, 22
421, 83.33333333333334 , 61, 22
538, 83.33333333333334 , 61, 22
546, 83.33333333333334 , 61, 22
549, 83.33333333333334 , 61, 22
565, 83.33333333333334 , 61, 22
567, 83.33333333333334 , 61, 22
569, 83.33333333333334 , 61, 22
571, 83.33333333333334 , 61, 22
572, 83.33333333333334 , 61, 22
640, 83.33333333333334 , 61, 22
696, 83.33333333333334 , 61, 22
717, 83.33333333333334 , 61, 22
791, 83.33333333333334 , 61, 22
835, 83.33333333333334 , 61, 22
845, 83.33333333333334 , 61, 22
971, 83.33333333333334 , 61, 22
1071, 83.33333333333334 , 61, 22
1075, 83.33333333333334 , 61, 22
1100, 83.33333333333334 , 61, 22
1170, 83.33333333333334 , 61, 22
1185, 83.33333333333334 , 61, 22
1302, 83.33333333333334 , 61, 22
1304, 83.33333333333334 , 61, 22
1335, 83.33333333333334 , 61, 22
1342, 83.33333333333334 , 61, 22
1427, 83.33333333333334 , 61, 22
1542, 83.33333333333334 , 61, 22
1994, 83.33333333333334 , 61, 22
2725, 83.33333333333334 , 61, 22
3607, 100.0 , 61, 23
3607, 100.0 , 61, 27
3607, 100.0 , 61, 29
3607, 100.0 , 61, 29
3607, 100 , 61, 29
3613, 100.0 , 61, 29
3613, 100.0 , 61, 29
=== End
=== TestCase : algorithm&gsl_cdf_beta_P&cvc5-real&bfs_output/
0, 33.33333333333333 , 4, 1
0, 66.66666666666666 , 5, 3
0, 100.0 , 11, 8
0, 100.0 , 11, 10
0, 100.0 , 13, 14
0, 100.0 , 55, 25
3, 100.0 , 62, 29
4, 100.0 , 62, 29
5, 100.0 , 63, 30
8, 100.0 , 64, 33
9, 100.0 , 64, 33
16, 100.0 , 64, 33
20, 100.0 , 64, 33
23, 100.0 , 64, 33
=== End
=== TestCase : algorithm&gsl_cdf_beta_P&cvc5-real&dfs_output/
0, 33.33333333333333 , 4, 1
0, 66.66666666666666 , 5, 3
0, 100.0 , 11, 8
1, 100.0 , 11, 8
=== End
=== TestCase : algorithm&gsl_cdf_beta_P&dreal-is&bfs_output/
0, 33.33333333333333 , 4, 1
0, 66.66666666666666 , 5, 3
0, 100.0 , 11, 8
1, 100.0 , 11, 10
1, 100.0 , 13, 14
1, 100.0 , 13, 14
1, 100.0 , 56, 28
1, 100.0 , 56, 28
1, 100.0 , 59, 29
2, 100.0 , 61, 29
2, 100.0 , 61, 29
2, 100.0 , 61, 29
2, 100.0 , 61, 29
2, 100.0 , 63, 31
2, 100.0 , 63, 31
2, 100.0 , 63, 31
4, 100.0 , 63, 33
5, 100.0 , 63, 33
5, 100.0 , 63, 33
6, 100.0 , 63, 33
6, 100.0 , 63, 33
10, 100.0 , 63, 33
15, 100.0 , 63, 33
17, 100.0 , 63, 33
17, 100.0 , 63, 33
17, 100.0 , 63, 33
17, 100.0 , 63, 33
20, 100.0 , 63, 33
20, 100.0 , 63, 33
22, 100.0 , 63, 33
22, 100.0 , 63, 33
26, 100.0 , 63, 33
27, 100.0 , 63, 33
27, 100.0 , 63, 33
30, 100.0 , 63, 33
30, 100.0 , 63, 33
=== End
=== TestCase : algorithm&gsl_cdf_beta_P&dreal-is&dfs_output/
0, 33.33333333333333 , 4, 1
0, 66.66666666666666 , 5, 3
0, 100.0 , 11, 8
1, 100.0 , 56, 20
1, 100.0 , 56, 20
2, 100.0 , 56, 20
2, 100.0 , 56, 20
3, 100.0 , 56, 20
3, 100.0 , 56, 20
3, 100.0 , 56, 20
4, 100.0 , 56, 20
4, 100.0 , 56, 21
4, 100.0 , 56, 21
4, 100.0 , 56, 21
6, 100.0 , 56, 21
6, 100.0 , 56, 21
8, 100.0 , 56, 21
8, 100.0 , 56, 21
9, 100.0 , 56, 21
10, 100.0 , 56, 21
10, 100.0 , 56, 21
14, 100.0 , 59, 22
18, 100.0 , 59, 22
18, 100.0 , 59, 22
25, 100.0 , 62, 24
25, 100.0 , 62, 24
26, 100.0 , 62, 28
26, 100.0 , 63, 31
26, 100.0 , 63, 31
27, 100.0 , 63, 31
27, 100.0 , 63, 31
28, 100.0 , 63, 31
28, 100.0 , 63, 33
28, 100.0 , 63, 33
34, 100.0 , 63, 33
34, 100.0 , 63, 33
=== End
=== TestCase : algorithm&gsl_cdf_beta_P&fp2int&bfs_output/
0, 33.33333333333333 , 4, 1
0, 66.66666666666666 , 5, 3
1, 100.0 , 11, 8
1, 100.0 , 11, 10
1, 100.0 , 55, 25
1, 100.0 , 59, 29
1, 100.0 , 62, 29
1, 100.0 , 62, 29
1, 100.0 , 62, 30
1, 100.0 , 62, 30
1, 100.0 , 62, 30
1, 100.0 , 62, 31
1, 100.0 , 62, 31
1, 100.0 , 62, 31
1, 100.0 , 62, 31
6, 100.0 , 62, 31
7, 100.0 , 62, 31
10, 100.0 , 62, 31
11, 100.0 , 62, 31
13, 100.0 , 62, 31
14, 100.0 , 62, 31
87, 100.0 , 62, 31
88, 100.0 , 62, 31
139, 100.0 , 62, 31
139, 100.0 , 62, 31
284, 100.0 , 62, 31
284, 100.0 , 62, 31
466, 100.0 , 62, 31
506, 100.0 , 62, 31
531, 100.0 , 62, 31
641, 100.0 , 62, 31
1701, 100.0 , 62, 31
2183, 100.0 , 62, 31
3214, 100.0 , 62, 31
3459, 100.0 , 62, 31
3553, 100.0 , 62, 31
3672, 100.0 , 62, 31
3672, 100.0 , 62, 31
3672, 100.0 , 62, 31
3673, 100.0 , 62, 31
3678, 100.0 , 63, 33
=== End
=== TestCase : algorithm&gsl_cdf_beta_P&fp2int&dfs_output/
0, 33.33333333333333 , 4, 1
0, 66.66666666666666 , 5, 3
0, 100.0 , 11, 8
0, 100.0 , 50, 16
0, 100.0 , 50, 16
2056, 100.0 , 50, 16
2273, 100.0 , 50, 16
3626, 100.0 , 50, 20
3626, 100.0 , 52, 23
=== End
=== TestCase : algorithm&gsl_cdf_beta_P&gosat&bfs_output/
0, 33.33333333333333 , 4, 1
31, 66.66666666666666 , 5, 3
31, 100.0 , 11, 8
152, 100.0 , 11, 10
214, 100.0 , 11, 14
215, 100.0 , 11, 14
275, 100.0 , 11, 14
337, 100.0 , 51, 27
398, 100.0 , 54, 28
458, 100.0 , 54, 28
490, 100.0 , 56, 29
672, 100.0 , 56, 29
702, 100.0 , 56, 29
823, 100.0 , 56, 29
1520, 100.0 , 56, 29
1581, 100.0 , 56, 29
2200, 100.0 , 62, 30
2231, 100.0 , 62, 30
3384, 100.0 , 62, 30
3660, 100.0 , 63, 33
=== End
=== TestCase : algorithm&gsl_cdf_beta_P&gosat&dfs_output/
0, 33.33333333333333 , 4, 1
31, 66.66666666666666 , 5, 3
31, 100.0 , 11, 8
31, 100.0 , 55, 18
153, 100.0 , 59, 22
700, 100.0 , 59, 22
920, 100.0 , 59, 22
2015, 100.0 , 59, 22
2017, 100.0 , 59, 22
2199, 100.0 , 59, 22
2989, 100.0 , 59, 22
3264, 100.0 , 59, 22
3508, 100.0 , 59, 22
3660, 100.0 , 59, 24
3660, 100.0 , 59, 27
3660, 100.0 , 59, 27
3660, 100.0 , 59, 27
3660, 100.0 , 59, 27
3660, 100.0 , 59, 27
3673, 100.0 , 59, 27
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&bitwuzla&bfs_output/
0, 9.090909090909092 , 7, 4
0, 10.909090909090908 , 8, 5
1, 23.636363636363637 , 22, 12
1, 50.90909090909091 , 41, 23
1, 50.90909090909091 , 41, 24
2, 52.72727272727272 , 43, 24
4, 52.72727272727272 , 43, 24
4, 67.27272727272727 , 51, 29
5, 67.27272727272727 , 51, 29
5, 67.27272727272727 , 51, 29
7, 67.27272727272727 , 51, 29
29, 67.27272727272727 , 51, 29
86, 67.27272727272727 , 51, 29
86, 67.27272727272727 , 51, 29
118, 67.27272727272727 , 51, 29
119, 72.72727272727273 , 54, 31
186, 72.72727272727273 , 54, 31
202, 81.81818181818183 , 59, 34
227, 81.81818181818183 , 59, 34
230, 81.81818181818183 , 59, 34
293, 81.81818181818183 , 59, 34
295, 81.81818181818183 , 59, 34
296, 81.81818181818183 , 59, 34
330, 81.81818181818183 , 59, 34
333, 81.81818181818183 , 59, 34
335, 81.81818181818183 , 59, 34
443, 81.81818181818183 , 59, 34
580, 81.81818181818183 , 59, 34
957, 81.81818181818183 , 59, 34
1097, 81.81818181818183 , 59, 34
1122, 83.63636363636363 , 61, 36
1123, 83.63636363636363 , 61, 36
1123, 83.63636363636363 , 61, 36
1189, 83.63636363636363 , 61, 36
1213, 83.63636363636363 , 61, 36
1215, 83.63636363636363 , 61, 36
1249, 83.63636363636363 , 61, 36
1249, 83.63636363636363 , 61, 36
1250, 83.63636363636363 , 61, 36
1283, 83.63636363636363 , 61, 36
1285, 83.63636363636363 , 61, 36
1287, 83.63636363636363 , 61, 36
1289, 83.63636363636363 , 61, 36
1290, 83.63636363636363 , 61, 36
1303, 83.63636363636363 , 61, 36
1367, 83.63636363636363 , 61, 36
1382, 83.63636363636363 , 61, 36
1527, 83.63636363636363 , 61, 36
1528, 83.63636363636363 , 61, 36
1533, 83.63636363636363 , 61, 36
1534, 83.63636363636363 , 61, 36
1535, 83.63636363636363 , 61, 36
1610, 83.63636363636363 , 61, 36
1678, 83.63636363636363 , 61, 36
1679, 83.63636363636363 , 61, 36
1679, 83.63636363636363 , 61, 36
1710, 83.63636363636363 , 61, 36
2135, 83.63636363636363 , 61, 36
2241, 85.45454545454545 , 61, 38
2466, 85.45454545454545 , 61, 38
3612, 87.27272727272727 , 69, 45
3633, 87.27272727272727 , 69, 45
3634, 87.27272727272727 , 69, 45
3650, 87.27272727272727 , 69, 45
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&bitwuzla&dfs_output/
0, 9.090909090909092 , 7, 4
0, 21.818181818181817 , 22, 12
3, 50.90909090909091 , 48, 29
4, 50.90909090909091 , 48, 29
16, 61.81818181818181 , 54, 36
31, 61.81818181818181 , 54, 36
64, 63.63636363636363 , 58, 38
76, 63.63636363636363 , 58, 38
94, 63.63636363636363 , 58, 38
97, 63.63636363636363 , 58, 38
100, 63.63636363636363 , 58, 38
104, 63.63636363636363 , 58, 38
105, 63.63636363636363 , 58, 38
172, 63.63636363636363 , 58, 38
229, 63.63636363636363 , 58, 38
249, 63.63636363636363 , 58, 38
260, 63.63636363636363 , 58, 38
297, 63.63636363636363 , 58, 38
337, 63.63636363636363 , 58, 38
351, 63.63636363636363 , 58, 38
432, 63.63636363636363 , 58, 38
433, 63.63636363636363 , 58, 38
435, 63.63636363636363 , 58, 38
442, 63.63636363636363 , 58, 38
445, 63.63636363636363 , 58, 38
454, 63.63636363636363 , 58, 38
493, 63.63636363636363 , 58, 38
543, 63.63636363636363 , 58, 38
585, 63.63636363636363 , 58, 38
595, 63.63636363636363 , 58, 38
599, 63.63636363636363 , 58, 38
600, 63.63636363636363 , 58, 38
682, 63.63636363636363 , 58, 38
688, 63.63636363636363 , 58, 38
692, 63.63636363636363 , 58, 38
710, 63.63636363636363 , 58, 38
759, 63.63636363636363 , 58, 38
761, 63.63636363636363 , 58, 38
791, 63.63636363636363 , 58, 38
800, 63.63636363636363 , 58, 38
873, 63.63636363636363 , 58, 38
922, 63.63636363636363 , 58, 38
948, 63.63636363636363 , 58, 38
2228, 63.63636363636363 , 58, 38
2451, 63.63636363636363 , 58, 38
2455, 63.63636363636363 , 58, 38
2473, 63.63636363636363 , 58, 38
2584, 63.63636363636363 , 58, 38
2642, 63.63636363636363 , 58, 38
2647, 63.63636363636363 , 58, 38
2746, 63.63636363636363 , 58, 38
2799, 63.63636363636363 , 58, 38
2977, 63.63636363636363 , 58, 38
3013, 63.63636363636363 , 58, 38
3013, 63.63636363636363 , 58, 38
3029, 63.63636363636363 , 58, 38
3036, 63.63636363636363 , 58, 38
3128, 63.63636363636363 , 58, 38
3140, 63.63636363636363 , 58, 38
3156, 63.63636363636363 , 58, 38
3183, 63.63636363636363 , 58, 38
3184, 63.63636363636363 , 58, 38
3227, 63.63636363636363 , 58, 38
3237, 63.63636363636363 , 58, 38
3281, 63.63636363636363 , 58, 38
3624, 65.45454545454545 , 58, 40
3624, 65.45454545454545 , 58, 41
3624, 67.27272727272727 , 59, 41
3624, 69.0909090909091 , 61, 43
3624, 69.0909090909091 , 61, 43
3624, 70.9090909090909 , 61, 45
3631, 70.9090909090909 , 61, 45
3631, 70.9090909090909 , 61, 45
3636, 70.9090909090909 , 61, 45
3648, 70.9090909090909 , 61, 45
3656, 70.9090909090909 , 61, 45
3659, 70.9090909090909 , 61, 45
3660, 76.47058823529412 , 61, 45
3664, 70.9090909090909 , 61, 45
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&cvc5-real&bfs_output/
0, 9.090909090909092 , 7, 4
1, 10.909090909090908 , 8, 5
1, 23.636363636363637 , 16, 11
1, 25.454545454545453 , 18, 12
3610, 60.0 , 53, 33
3610, 60.0 , 53, 33
3611, 60.0 , 53, 33
3611, 60.0 , 53, 33
3612, 60.0 , 53, 33
3613, 60.0 , 53, 33
3620, 60.0 , 53, 33
3626, 60.0 , 53, 33
3648, 60.0 , 53, 33
3661, 63.63636363636363 , 57, 38
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&cvc5-real&dfs_output/
0, 9.090909090909092 , 7, 4
0, 21.818181818181817 , 15, 9
0, 21.818181818181817 , 22, 12
1998, 54.54545454545454 , 43, 24
2000, 54.54545454545454 , 43, 24
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&dreal-is&bfs_output/
1, 9.090909090909092 , 7, 4
1, 10.909090909090908 , 8, 5
1, 23.636363636363637 , 16, 11
1, 25.454545454545453 , 18, 12
2, 25.454545454545453 , 23, 14
7, 58.18181818181818 , 46, 26
7, 63.63636363636363 , 48, 29
8, 65.45454545454545 , 50, 31
10, 65.45454545454545 , 50, 31
10, 65.45454545454545 , 50, 31
12, 65.45454545454545 , 50, 31
14, 65.45454545454545 , 50, 31
14, 65.45454545454545 , 50, 31
23, 65.45454545454545 , 50, 33
24, 65.45454545454545 , 51, 33
24, 65.45454545454545 , 51, 33
24, 65.45454545454545 , 51, 33
24, 65.45454545454545 , 51, 33
24, 65.45454545454545 , 51, 33
24, 58.139534883720934 , 51, 33
28, 60.46511627906976 , 59, 41
42, 60.46511627906976 , 59, 41
43, 67.27272727272727 , 59, 41
45, 67.27272727272727 , 59, 41
46, 67.27272727272727 , 59, 41
46, 67.27272727272727 , 59, 41
46, 67.27272727272727 , 59, 41
52, 67.27272727272727 , 59, 41
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&dreal-is&dfs_output/
1, 9.090909090909092 , 7, 4
1, 21.818181818181817 , 15, 9
6, 54.54545454545454 , 48, 31
8, 58.18181818181818 , 53, 36
9, 58.18181818181818 , 53, 36
9, 58.18181818181818 , 53, 36
14, 63.63636363636363 , 58, 40
15, 70.1492537313433 , 58, 40
19, 63.63636363636363 , 58, 40
19, 63.63636363636363 , 58, 40
20, 63.63636363636363 , 58, 40
22, 63.63636363636363 , 58, 40
23, 63.63636363636363 , 58, 40
23, 63.63636363636363 , 58, 40
23, 63.63636363636363 , 58, 40
24, 63.63636363636363 , 58, 40
29, 63.63636363636363 , 58, 40
30, 63.63636363636363 , 58, 40
30, 100 , 58, 40
36, 63.63636363636363 , 58, 40
36, 63.63636363636363 , 58, 40
36, 63.63636363636363 , 58, 40
45, 63.63636363636363 , 58, 41
61, 63.63636363636363 , 58, 41
65, 63.63636363636363 , 58, 41
65, 65.45454545454545 , 58, 41
81, 65.45454545454545 , 58, 41
101, 65.45454545454545 , 58, 41
113, 67.27272727272727 , 59, 43
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&fp2int&bfs_output/
0, 9.090909090909092 , 7, 4
0, 10.909090909090908 , 8, 5
0, 14.545454545454545 , 10, 7
0, 20.0 , 12, 11
2, 20.0 , 12, 11
2, 20.0 , 12, 11
4, 27.27272727272727 , 32, 23
4, 27.27272727272727 , 32, 23
5, 72.72727272727273 , 58, 33
5, 72.72727272727273 , 58, 33
106, 72.72727272727273 , 61, 34
109, 72.72727272727273 , 61, 34
154, 72.72727272727273 , 61, 34
159, 72.72727272727273 , 61, 34
395, 72.72727272727273 , 61, 34
396, 72.72727272727273 , 61, 34
1443, 83.63636363636363 , 68, 41
1443, 83.63636363636363 , 68, 41
1595, 83.63636363636363 , 68, 41
1740, 83.63636363636363 , 68, 41
1744, 83.63636363636363 , 68, 41
1763, 83.63636363636363 , 68, 41
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&fp2int&dfs_output/
0, 9.090909090909092 , 7, 4
0, 10.909090909090908 , 8, 5
2, 18.181818181818183 , 11, 9
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&gosat&bfs_output/
0, 9.090909090909092 , 7, 4
31, 10.909090909090908 , 8, 5
246, 14.545454545454545 , 10, 7
791, 27.27272727272727 , 26, 19
3658, 58.18181818181818 , 51, 33
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&gosat&dfs_output/
0, 9.090909090909092 , 7, 4
214, 23.636363636363637 , 23, 17
881, 25.454545454545453 , 25, 19
881, 27.27272727272727 , 26, 19
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&jfs&bfs_output/
0, 9.090909090909092 , 7, 4
0, 10.909090909090908 , 8, 5
12, 23.636363636363637 , 16, 11
13, 23.636363636363637 , 22, 14
46, 38.18181818181819 , 29, 16
47, 38.18181818181819 , 29, 16
47, 38.18181818181819 , 29, 16
606, 65.45454545454545 , 48, 26
607, 65.45454545454545 , 48, 26
607, 70.9090909090909 , 53, 28
672, 70.9090909090909 , 53, 28
737, 70.9090909090909 , 53, 28
904, 70.9090909090909 , 53, 28
1066, 70.9090909090909 , 53, 28
1483, 70.9090909090909 , 53, 28
2228, 83.63636363636363 , 59, 33
2660, 83.63636363636363 , 61, 36
2934, 83.63636363636363 , 61, 36
3650, 85.45454545454545 , 69, 45
3668, 85.45454545454545 , 69, 45
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&jfs&dfs_output/
0, 9.090909090909092 , 7, 4
11, 21.818181818181817 , 15, 9
12, 21.818181818181817 , 21, 12
420, 69.0909090909091 , 55, 31
442, 69.0909090909091 , 55, 31
464, 69.0909090909091 , 55, 31
567, 70.9090909090909 , 57, 33
585, 70.9090909090909 , 57, 33
894, 70.9090909090909 , 57, 33
1169, 70.9090909090909 , 57, 33
1273, 70.9090909090909 , 57, 33
1572, 70.9090909090909 , 57, 33
1757, 70.9090909090909 , 57, 33
1877, 70.9090909090909 , 57, 33
2258, 70.9090909090909 , 57, 33
2429, 70.9090909090909 , 57, 33
2539, 70.9090909090909 , 57, 33
2636, 70.9090909090909 , 57, 33
2749, 70.9090909090909 , 57, 33
2853, 70.9090909090909 , 57, 33
2876, 70.9090909090909 , 57, 33
3649, 72.72727272727273 , 58, 33
3649, 72.72727272727273 , 58, 34
3649, 74.54545454545455 , 58, 36
3649, 76.36363636363637 , 59, 36
3649, 76.36363636363637 , 59, 36
3649, 78.18181818181819 , 61, 38
3649, 78.18181818181819 , 61, 38
3656, 78.18181818181819 , 62, 38
3669, 89.0909090909091 , 69, 45
3678, 89.0909090909091 , 69, 45
3680, 89.0909090909091 , 69, 45
3687, 89.0909090909091 , 69, 45
3693, 89.0909090909091 , 69, 45
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&mathsat5&bfs_output/
1, 9.090909090909092 , 7, 4
1, 10.909090909090908 , 8, 5
3, 36.36363636363637 , 23, 12
4, 36.36363636363637 , 23, 12
10, 38.18181818181819 , 25, 14
23, 70.9090909090909 , 47, 23
42, 70.9090909090909 , 47, 23
47, 70.9090909090909 , 47, 23
263, 70.9090909090909 , 47, 23
418, 70.9090909090909 , 47, 23
424, 70.9090909090909 , 47, 23
456, 70.9090909090909 , 47, 23
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&mathsat5&dfs_output/
0, 9.090909090909092 , 7, 4
3, 34.54545454545455 , 22, 12
12, 38.18181818181819 , 32, 21
86, 38.18181818181819 , 37, 23
127, 40.0 , 39, 24
137, 72.72727272727273 , 58, 33
245, 72.72727272727273 , 61, 34
417, 72.72727272727273 , 61, 34
458, 72.72727272727273 , 61, 34
460, 72.72727272727273 , 61, 34
468, 72.72727272727273 , 61, 34
472, 72.72727272727273 , 61, 34
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&smt&bfs_output/
0, 9.090909090909092 , 7, 4
0, 10.909090909090908 , 8, 5
2, 63.63636363636363 , 43, 21
2, 65.45454545454545 , 47, 24
3, 65.45454545454545 , 47, 24
3, 65.45454545454545 , 47, 24
16, 65.45454545454545 , 47, 24
45, 70.9090909090909 , 50, 26
47, 72.72727272727273 , 51, 28
59, 72.72727272727273 , 51, 28
60, 72.72727272727273 , 51, 28
60, 72.72727272727273 , 51, 28
80, 72.72727272727273 , 51, 28
85, 72.72727272727273 , 51, 28
102, 72.72727272727273 , 51, 28
142, 72.72727272727273 , 53, 29
562, 72.72727272727273 , 53, 29
621, 72.72727272727273 , 53, 29
627, 81.81818181818183 , 58, 33
820, 81.81818181818183 , 58, 33
1009, 81.81818181818183 , 58, 33
1070, 81.81818181818183 , 58, 33
1084, 85.45454545454545 , 59, 36
1085, 85.45454545454545 , 59, 36
1093, 85.45454545454545 , 59, 36
1099, 85.45454545454545 , 59, 36
1147, 85.45454545454545 , 59, 36
1164, 85.45454545454545 , 59, 36
1171, 85.45454545454545 , 59, 36
1172, 85.45454545454545 , 59, 36
1178, 85.45454545454545 , 59, 36
1281, 85.45454545454545 , 59, 36
1319, 85.45454545454545 , 59, 36
2042, 85.45454545454545 , 59, 36
2355, 85.45454545454545 , 59, 36
2609, 87.27272727272727 , 68, 43
2667, 87.27272727272727 , 68, 43
2838, 87.27272727272727 , 68, 43
2894, 87.27272727272727 , 68, 43
2946, 87.27272727272727 , 68, 43
3124, 87.27272727272727 , 68, 43
3134, 87.27272727272727 , 68, 43
3190, 87.27272727272727 , 68, 43
3208, 87.27272727272727 , 69, 45
3268, 87.27272727272727 , 69, 45
3290, 87.27272727272727 , 71, 45
3414, 87.27272727272727 , 71, 45
3582, 87.27272727272727 , 71, 45
3671, 87.27272727272727 , 71, 45
3671, 87.27272727272727 , 71, 45
3678, 87.27272727272727 , 71, 45
=== End
=== TestCase : algorithm&gsl_cdf_beta_Pinv&smt&dfs_output/
0, 9.090909090909092 , 7, 4
2, 61.81818181818181 , 41, 19
2, 63.63636363636363 , 46, 24
3, 63.63636363636363 , 46, 24
17, 65.45454545454545 , 54, 31
30, 65.45454545454545 , 54, 33
36, 65.45454545454545 , 54, 33
91, 65.45454545454545 , 54, 33
104, 65.45454545454545 , 54, 33
225, 76.36363636363637 , 62, 40
246, 76.36363636363637 , 62, 40
367, 78.18181818181819 , 65, 41
404, 78.18181818181819 , 65, 41
462, 78.18181818181819 , 65, 41
1208, 78.18181818181819 , 65, 41
2298, 78.18181818181819 , 65, 41
2411, 78.18181818181819 , 65, 41
2554, 78.18181818181819 , 65, 41
2825, 78.18181818181819 , 65, 41
3108, 78.18181818181819 , 65, 41
3187, 78.18181818181819 , 65, 41
3220, 78.18181818181819 , 65, 43
3245, 78.18181818181819 , 65, 43
3320, 78.18181818181819 , 65, 43
3353, 78.18181818181819 , 65, 43
3423, 78.18181818181819 , 65, 43
3493, 78.18181818181819 , 65, 43
3584, 78.18181818181819 , 65, 43
3630, 78.18181818181819 , 65, 43
